model_dataset,split,sample_id,dataset_id,original_id,isolation_group_id,image_path,materialized_image,materialized_label,is_verified_negative,longitudinal_objects,transverse_objects,alligator_objects,pothole_objects,total_objects
m_uav1,train,rdd2022_china_drone::phash6_c6f0214ec68b::china_drone_000752,rdd2022_china_drone,China_Drone_000752,phash6_c6f0214ec68b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000752.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/9ec8a99d2a247f606622.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/9ec8a99d2a247f606622.txt,false,1,2,0,0,3
m_uav1,train,rdd2022_china_drone::phash6_c725edbe6ec3::china_drone_000806,rdd2022_china_drone,China_Drone_000806,phash6_c725edbe6ec3,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000806.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/bfc713d9b6a901d24c57.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/bfc713d9b6a901d24c57.txt,false,1,1,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_c74d0f0e21fd::china_drone_000308,rdd2022_china_drone,China_Drone_000308,phash6_c74d0f0e21fd,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000308.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/9ea699c7dee3cd7e27b7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/9ea699c7dee3cd7e27b7.txt,false,2,0,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_c775f47c2020::china_drone_000304,rdd2022_china_drone,China_Drone_000304,phash6_c775f47c2020,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000304.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/466828283b551a7c7892.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/466828283b551a7c7892.txt,false,0,2,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_c7ae28425764::china_drone_000986,rdd2022_china_drone,China_Drone_000986,phash6_c7ae28425764,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000986.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/4033ad7bc6d3c5369165.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/4033ad7bc6d3c5369165.txt,false,0,1,1,0,2
m_uav1,train,rdd2022_china_drone::phash6_c7d9126c7644::china_drone_001421,rdd2022_china_drone,China_Drone_001421,phash6_c7d9126c7644,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001421.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/5a7301972c161a05b4d2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/5a7301972c161a05b4d2.txt,false,0,2,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_c7e0d9c59b1e::china_drone_001562,rdd2022_china_drone,China_Drone_001562,phash6_c7e0d9c59b1e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001562.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/02f3b64bbb64b1cbeb86.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/02f3b64bbb64b1cbeb86.txt,false,2,1,0,0,3
m_uav1,train,rdd2022_china_drone::phash6_c7e25d2038a8::china_drone_000434,rdd2022_china_drone,China_Drone_000434,phash6_c7e25d2038a8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000434.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/4b0ae3378d8544ae93c4.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/4b0ae3378d8544ae93c4.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_c7f56d876007::china_drone_000110,rdd2022_china_drone,China_Drone_000110,phash6_c7f56d876007,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000110.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/0992974c1c8523a02dbd.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/0992974c1c8523a02dbd.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_c804c71ece79::china_drone_000007,rdd2022_china_drone,China_Drone_000007,phash6_c804c71ece79,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000007.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/a4b000e2a1cbc361bc84.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/a4b000e2a1cbc361bc84.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_c840ec0d0e62::china_drone_000420,rdd2022_china_drone,China_Drone_000420,phash6_c840ec0d0e62,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000420.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/7ebdeef814633efe71be.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/7ebdeef814633efe71be.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_c85c5fcb8d68::china_drone_002169,rdd2022_china_drone,China_Drone_002169,phash6_c85c5fcb8d68,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002169.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/4187c93171a5dad7a1ef.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/4187c93171a5dad7a1ef.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_c8882db65353::china_drone_000416,rdd2022_china_drone,China_Drone_000416,phash6_c8882db65353,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000416.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/06c6fe349903abce0dd6.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/06c6fe349903abce0dd6.txt,false,0,2,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_c8f1f822cf83::china_drone_000295,rdd2022_china_drone,China_Drone_000295,phash6_c8f1f822cf83,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000295.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/f3a0761518925b72b8aa.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/f3a0761518925b72b8aa.txt,false,0,1,1,0,2
m_uav1,train,rdd2022_china_drone::phash6_c9c348234f6d::china_drone_000392,rdd2022_china_drone,China_Drone_000392,phash6_c9c348234f6d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000392.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/df6826dc491a7b995dbc.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/df6826dc491a7b995dbc.txt,false,1,3,0,0,4
m_uav1,train,rdd2022_china_drone::phash6_c9d9fe745956::china_drone_000529,rdd2022_china_drone,China_Drone_000529,phash6_c9d9fe745956,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000529.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/b085b714f410885f1ff5.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/b085b714f410885f1ff5.txt,false,3,0,0,0,3
m_uav1,train,rdd2022_china_drone::phash6_c9ee1e4512b8::china_drone_000428,rdd2022_china_drone,China_Drone_000428,phash6_c9ee1e4512b8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000428.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/13044525f9fecff369ab.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/13044525f9fecff369ab.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_ca123a640c11::china_drone_001729,rdd2022_china_drone,China_Drone_001729,phash6_ca123a640c11,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001729.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/f9b093d9e628ddce7666.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/f9b093d9e628ddce7666.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ca43f03105e1::china_drone_002037,rdd2022_china_drone,China_Drone_002037,phash6_ca43f03105e1,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002037.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/d177010b218bf94c3bfd.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/d177010b218bf94c3bfd.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ca6701b67db2::china_drone_002187,rdd2022_china_drone,China_Drone_002187,phash6_ca6701b67db2,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002187.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/05e001f0d794e34bdad8.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/05e001f0d794e34bdad8.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_ca77118ec27c::china_drone_002171,rdd2022_china_drone,China_Drone_002171,phash6_ca77118ec27c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002171.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/1b8c4dc4ce8777fd3f03.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/1b8c4dc4ce8777fd3f03.txt,false,2,0,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_ca7911e0bf22::china_drone_000425,rdd2022_china_drone,China_Drone_000425,phash6_ca7911e0bf22,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000425.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/242d217ae485fc3a2ebf.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/242d217ae485fc3a2ebf.txt,false,2,0,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_ca9a7bbcb906::china_drone_000602,rdd2022_china_drone,China_Drone_000602,phash6_ca9a7bbcb906,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000602.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/c4f3bd1f680ad268a86e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/c4f3bd1f680ad268a86e.txt,false,2,0,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_caaa1c09f304::china_drone_001836,rdd2022_china_drone,China_Drone_001836,phash6_caaa1c09f304,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001836.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/86274b9b8aa1b428ad9f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/86274b9b8aa1b428ad9f.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_caaafc91d66c::china_drone_001603,rdd2022_china_drone,China_Drone_001603,phash6_caaafc91d66c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001603.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/a741d3daf79557eb5793.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/a741d3daf79557eb5793.txt,false,1,2,0,0,3
m_uav1,train,rdd2022_china_drone::phash6_cab8960566da::china_drone_001226,rdd2022_china_drone,China_Drone_001226,phash6_cab8960566da,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001226.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/cdcdf85df71eab79c53f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/cdcdf85df71eab79c53f.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cb537d86fa99::china_drone_002158,rdd2022_china_drone,China_Drone_002158,phash6_cb537d86fa99,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002158.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/ea0db28d23f24b0e7eb7.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/ea0db28d23f24b0e7eb7.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cbb600df022e::china_drone_001659,rdd2022_china_drone,China_Drone_001659,phash6_cbb600df022e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001659.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/e1a8893a35d282c04dc8.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/e1a8893a35d282c04dc8.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cc6c3b4e42c4::china_drone_000279,rdd2022_china_drone,China_Drone_000279,phash6_cc6c3b4e42c4,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000279.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/31a200ace5977630d6cb.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/31a200ace5977630d6cb.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_cc7abd2bff1b::china_drone_000132,rdd2022_china_drone,China_Drone_000132,phash6_cc7abd2bff1b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000132.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/503743671070fa03ea56.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/503743671070fa03ea56.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cc8706542eb7::china_drone_001926,rdd2022_china_drone,China_Drone_001926,phash6_cc8706542eb7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001926.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/89a1331fe7685739daa3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/89a1331fe7685739daa3.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cc8c5bd1eba0::china_drone_000876,rdd2022_china_drone,China_Drone_000876,phash6_cc8c5bd1eba0,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000876.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/36b7c8d8b3764c721b6d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/36b7c8d8b3764c721b6d.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ccdd775e5a42::china_drone_001669,rdd2022_china_drone,China_Drone_001669,phash6_ccdd775e5a42,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001669.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/e4a62142e6348a405ede.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/e4a62142e6348a405ede.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cce677c6a0fa::china_drone_001162,rdd2022_china_drone,China_Drone_001162,phash6_cce677c6a0fa,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001162.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/3d49fcfd4dd61f49e432.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/3d49fcfd4dd61f49e432.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cdb920053fef::china_drone_001831,rdd2022_china_drone,China_Drone_001831,phash6_cdb920053fef,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001831.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/9ac2b85eb9f20f3d40b2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/9ac2b85eb9f20f3d40b2.txt,false,0,0,2,0,2
m_uav1,train,rdd2022_china_drone::phash6_cdc729de96b8::china_drone_001803,rdd2022_china_drone,China_Drone_001803,phash6_cdc729de96b8,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001803.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/411a8059cd8bea7bff86.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/411a8059cd8bea7bff86.txt,false,0,2,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_cddf0f7dfebc::china_drone_001641,rdd2022_china_drone,China_Drone_001641,phash6_cddf0f7dfebc,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001641.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/85e4cec2ee8f28a49198.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/85e4cec2ee8f28a49198.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ce1ac6646ba6::china_drone_001436,rdd2022_china_drone,China_Drone_001436,phash6_ce1ac6646ba6,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001436.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/348b3171ebc2cc1a1cd4.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/348b3171ebc2cc1a1cd4.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ce3b043eff8a::china_drone_000957,rdd2022_china_drone,China_Drone_000957,phash6_ce3b043eff8a,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000957.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/655e7ce408bdb7154ddb.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/655e7ce408bdb7154ddb.txt,false,2,1,0,0,3
m_uav1,train,rdd2022_china_drone::phash6_ce3b4e42853b::china_drone_001923,rdd2022_china_drone,China_Drone_001923,phash6_ce3b4e42853b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001923.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/9334a228fa6f14cc6e3f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/9334a228fa6f14cc6e3f.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_ce53f4f59218::china_drone_001189,rdd2022_china_drone,China_Drone_001189,phash6_ce53f4f59218,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001189.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/f34e0923ba4d4bff269c.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/f34e0923ba4d4bff269c.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_ce7dd0b01880::china_drone_001938,rdd2022_china_drone,China_Drone_001938,phash6_ce7dd0b01880,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001938.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/1eac8fdf94f2b0ba575f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/1eac8fdf94f2b0ba575f.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ce95538f1e22::china_drone_000655,rdd2022_china_drone,China_Drone_000655,phash6_ce95538f1e22,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000655.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/de9ace19bd8e515aaaf9.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/de9ace19bd8e515aaaf9.txt,false,3,1,0,0,4
m_uav1,train,rdd2022_china_drone::phash6_cecf6fbfc231::china_drone_000261,rdd2022_china_drone,China_Drone_000261,phash6_cecf6fbfc231,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000261.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/d3f0b8119f29e8a8f126.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/d3f0b8119f29e8a8f126.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cee265af43e7::china_drone_000532,rdd2022_china_drone,China_Drone_000532,phash6_cee265af43e7,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000532.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/cf8853a03e95e4566614.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/cf8853a03e95e4566614.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_ceed1f28a0f6::china_drone_000828,rdd2022_china_drone,China_Drone_000828,phash6_ceed1f28a0f6,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000828.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/9f16c4b8ceec4388289f.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/9f16c4b8ceec4388289f.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_cf0de453f442::china_drone_001751,rdd2022_china_drone,China_Drone_001751,phash6_cf0de453f442,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001751.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/d6d01fdb2d90d1368396.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/d6d01fdb2d90d1368396.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cf25fd6ce01e::china_drone_001499,rdd2022_china_drone,China_Drone_001499,phash6_cf25fd6ce01e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001499.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/7415652f90e8d7e7290e.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/7415652f90e8d7e7290e.txt,false,1,0,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cf3bb4be1d30::china_drone_000669,rdd2022_china_drone,China_Drone_000669,phash6_cf3bb4be1d30,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000669.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/8183254d8696990dad98.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/8183254d8696990dad98.txt,false,1,1,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_cf5237a74e5c::china_drone_001117,rdd2022_china_drone,China_Drone_001117,phash6_cf5237a74e5c,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001117.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/4e458157db94d3717931.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/4e458157db94d3717931.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_cf5a0d8a1d1d::china_drone_000123,rdd2022_china_drone,China_Drone_000123,phash6_cf5a0d8a1d1d,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000123.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/1f77adcbf86747c617d3.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/1f77adcbf86747c617d3.txt,false,0,2,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_cf831f00b495::china_drone_001760,rdd2022_china_drone,China_Drone_001760,phash6_cf831f00b495,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001760.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/73da588e0e9b4068fc6c.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/73da588e0e9b4068fc6c.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_d0628728161b::china_drone_000098,rdd2022_china_drone,China_Drone_000098,phash6_d0628728161b,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000098.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/95faf4dca3785b3916f1.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/95faf4dca3785b3916f1.txt,false,2,0,0,0,2
m_uav1,train,rdd2022_china_drone::phash6_d06365e7d8b6::china_drone_001527,rdd2022_china_drone,China_Drone_001527,phash6_d06365e7d8b6,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001527.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/312c27f4fd6aa3c848b0.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/312c27f4fd6aa3c848b0.txt,false,0,0,4,0,4
m_uav1,train,rdd2022_china_drone::phash6_d0c4f7c7cb90::china_drone_001018,rdd2022_china_drone,China_Drone_001018,phash6_d0c4f7c7cb90,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001018.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/e9805173ce79e855d022.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/e9805173ce79e855d022.txt,false,0,0,1,0,1
m_uav1,train,rdd2022_china_drone::phash6_d0f423902e1e::china_drone_000554,rdd2022_china_drone,China_Drone_000554,phash6_d0f423902e1e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000554.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/15e6ea40c515f5d7c2ce.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/15e6ea40c515f5d7c2ce.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_d0f423902e1e::china_drone_001012,rdd2022_china_drone,China_Drone_001012,phash6_d0f423902e1e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001012.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/f484cf8e6e5d0bdab3e2.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/f484cf8e6e5d0bdab3e2.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_d0f423902e1e::china_drone_001559,rdd2022_china_drone,China_Drone_001559,phash6_d0f423902e1e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001559.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/dfef726a8c30fdea5815.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/dfef726a8c30fdea5815.txt,false,0,1,0,0,1
m_uav1,train,rdd2022_china_drone::phash6_d0f423902e1e::china_drone_001710,rdd2022_china_drone,China_Drone_001710,phash6_d0f423902e1e,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001710.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/images/train/1900c5d6719bdd10db5d.jpg,data/external_uav/prepared/uav2a_pilot/m_uav1/labels/train/1900c5d6719bdd10db5d.txt,false,0,1,0,0,1
