sample_id,dataset_id,original_id,isolation_group_id,remediated_partition,phase1_role,present_in_phase1_harmonized_view,image_path,annotation_path,source_classes,decision_category,include_as_negative,pilot_action,evidence,reviewer,review_date
rdd2022_china_drone::phash6_8e3bf50fdf1d::china_drone_001749,rdd2022_china_drone,China_Drone_001749,phash6_8e3bf50fdf1d,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001749.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001749.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_8ffa1c55e871::china_drone_001207,rdd2022_china_drone,China_Drone_001207,phash6_8ffa1c55e871,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001207.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001207.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_9049d3346b70::china_drone_002256,rdd2022_china_drone,China_Drone_002256,phash6_9049d3346b70,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002256.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002256.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_9053d6a18b78::china_drone_001134,rdd2022_china_drone,China_Drone_001134,phash6_9053d6a18b78,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001134.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001134.xml,,Genuine healthy/background image,true,include_verified_negative,No visible pavement distress in full-image review.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_9146730b2bb2::china_drone_000765,rdd2022_china_drone,China_Drone_000765,phash6_9146730b2bb2,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000765.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000765.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_947244c2e099::china_drone_000384,rdd2022_china_drone,China_Drone_000384,phash6_947244c2e099,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000384.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000384.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_97b74c14e6b0::china_drone_000557,rdd2022_china_drone,China_Drone_000557,phash6_97b74c14e6b0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000557.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000557.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_97ea413afc3f::china_drone_001147,rdd2022_china_drone,China_Drone_001147,phash6_97ea413afc3f,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001147.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001147.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_983335371b14::china_drone_000868,rdd2022_china_drone,China_Drone_000868,phash6_983335371b14,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000868.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000868.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_98c7bd155712::china_drone_001869,rdd2022_china_drone,China_Drone_001869,phash6_98c7bd155712,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001869.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001869.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_998c10e2871d::china_drone_000041,rdd2022_china_drone,China_Drone_000041,phash6_998c10e2871d,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000041.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000041.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_9dfacd9edb6f::china_drone_002129,rdd2022_china_drone,China_Drone_002129,phash6_9dfacd9edb6f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002129.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002129.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_9e11391b52af::china_drone_001547,rdd2022_china_drone,China_Drone_001547,phash6_9e11391b52af,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001547.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001547.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a01acf65f9f6::china_drone_000899,rdd2022_china_drone,China_Drone_000899,phash6_a01acf65f9f6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000899.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000899.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a07438744107::china_drone_001988,rdd2022_china_drone,China_Drone_001988,phash6_a07438744107,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001988.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001988.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a08e24b9065d::china_drone_001438,rdd2022_china_drone,China_Drone_001438,phash6_a08e24b9065d,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001438.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001438.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a14b347571b0::china_drone_001794,rdd2022_china_drone,China_Drone_001794,phash6_a14b347571b0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001794.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001794.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a39f067b63a9::china_drone_001423,rdd2022_china_drone,China_Drone_001423,phash6_a39f067b63a9,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001423.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001423.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a5fe457fa580::china_drone_000101,rdd2022_china_drone,China_Drone_000101,phash6_a5fe457fa580,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000101.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000101.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a64cf20dd81a::china_drone_001391,rdd2022_china_drone,China_Drone_001391,phash6_a64cf20dd81a,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001391.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001391.xml,,Genuine healthy/background image,true,include_verified_negative,Background/road context with no visible distress in full-image review.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a6698ce9f2b4::china_drone_000536,rdd2022_china_drone,China_Drone_000536,phash6_a6698ce9f2b4,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000536.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000536.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a68a891c60b9::china_drone_000414,rdd2022_china_drone,China_Drone_000414,phash6_a68a891c60b9,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000414.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000414.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a6fa42aef536::china_drone_000221,rdd2022_china_drone,China_Drone_000221,phash6_a6fa42aef536,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000221.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000221.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a787b6abcc5e::china_drone_002168,rdd2022_china_drone,China_Drone_002168,phash6_a787b6abcc5e,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002168.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002168.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a7ba2f9f1270::china_drone_001178,rdd2022_china_drone,China_Drone_001178,phash6_a7ba2f9f1270,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001178.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001178.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a883c28f6d20::china_drone_001409,rdd2022_china_drone,China_Drone_001409,phash6_a883c28f6d20,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001409.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001409.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a9441aff0e68::china_drone_002186,rdd2022_china_drone,China_Drone_002186,phash6_a9441aff0e68,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002186.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002186.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_a9f2ef8dd47f::china_drone_000241,rdd2022_china_drone,China_Drone_000241,phash6_a9f2ef8dd47f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000241.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000241.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_aad7e8b91d34::china_drone_000776,rdd2022_china_drone,China_Drone_000776,phash6_aad7e8b91d34,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000776.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000776.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_ac0f72728aa9::china_drone_000485,rdd2022_china_drone,China_Drone_000485,phash6_ac0f72728aa9,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000485.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000485.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_ac44ffc56af3::china_drone_002330,rdd2022_china_drone,China_Drone_002330,phash6_ac44ffc56af3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002330.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002330.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_ac4d09c01df3::china_drone_002181,rdd2022_china_drone,China_Drone_002181,phash6_ac4d09c01df3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002181.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002181.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_ac93bacfadb0::china_drone_001326,rdd2022_china_drone,China_Drone_001326,phash6_ac93bacfadb0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001326.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001326.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_addefdef4113::china_drone_000468,rdd2022_china_drone,China_Drone_000468,phash6_addefdef4113,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000468.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000468.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_adfebcdc3604::china_drone_001328,rdd2022_china_drone,China_Drone_001328,phash6_adfebcdc3604,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001328.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001328.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_aef875dd5495::china_drone_001740,rdd2022_china_drone,China_Drone_001740,phash6_aef875dd5495,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001740.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001740.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_af8236f2f7ce::china_drone_001422,rdd2022_china_drone,China_Drone_001422,phash6_af8236f2f7ce,train,sam2_development,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001422.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001422.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b092c7201346::china_drone_002302,rdd2022_china_drone,China_Drone_002302,phash6_b092c7201346,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002302.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002302.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b09f95ecf538::china_drone_001139,rdd2022_china_drone,China_Drone_001139,phash6_b09f95ecf538,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001139.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001139.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b112e66ab141::china_drone_002087,rdd2022_china_drone,China_Drone_002087,phash6_b112e66ab141,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002087.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002087.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b19cc9dd92b0::china_drone_002014,rdd2022_china_drone,China_Drone_002014,phash6_b19cc9dd92b0,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_002014.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_002014.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b1a5db1fc2ce::china_drone_001276,rdd2022_china_drone,China_Drone_001276,phash6_b1a5db1fc2ce,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001276.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001276.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b1e3861d5212::china_drone_000042,rdd2022_china_drone,China_Drone_000042,phash6_b1e3861d5212,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000042.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000042.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b20132fe5345::china_drone_001929,rdd2022_china_drone,China_Drone_001929,phash6_b20132fe5345,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001929.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001929.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b2834530529f::china_drone_000067,rdd2022_china_drone,China_Drone_000067,phash6_b2834530529f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000067.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000067.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b32fbe44b35b::china_drone_000146,rdd2022_china_drone,China_Drone_000146,phash6_b32fbe44b35b,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000146.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000146.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b4b401ed74bf::china_drone_001864,rdd2022_china_drone,China_Drone_001864,phash6_b4b401ed74bf,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001864.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001864.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b4c7d93a356c::china_drone_001288,rdd2022_china_drone,China_Drone_001288,phash6_b4c7d93a356c,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001288.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001288.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b590feac1cc4::china_drone_000285,rdd2022_china_drone,China_Drone_000285,phash6_b590feac1cc4,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000285.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000285.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b61aa29376f4::china_drone_000256,rdd2022_china_drone,China_Drone_000256,phash6_b61aa29376f4,train,dino_reference,false,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000256.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000256.xml,,Contains ambiguous distress,false,exclude_from_pilot,Dark resurfacing/seam boundary is visible; conservatively excluded.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b6d1c91020c7::china_drone_000727,rdd2022_china_drone,China_Drone_000727,phash6_b6d1c91020c7,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000727.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000727.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b7e5a5c1151f::china_drone_000898,rdd2022_china_drone,China_Drone_000898,phash6_b7e5a5c1151f,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000898.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000898.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b804559759f8::china_drone_001815,rdd2022_china_drone,China_Drone_001815,phash6_b804559759f8,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001815.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001815.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b82f301d7df6::china_drone_001756,rdd2022_china_drone,China_Drone_001756,phash6_b82f301d7df6,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_001756.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_001756.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b8c5dfafdfe3::china_drone_000305,rdd2022_china_drone,China_Drone_000305,phash6_b8c5dfafdfe3,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000305.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000305.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
rdd2022_china_drone::phash6_b8cc1d55b7ab::china_drone_000332,rdd2022_china_drone,China_Drone_000332,phash6_b8cc1d55b7ab,train,yolo_train,true,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/images/China_Drone_000332.jpg,RoadSentinel_datasets/rdd2022_full/China_Drone/China_Drone/train/annotations/xmls/China_Drone_000332.xml,Repair,Contains only excluded visible distress,false,exclude_from_pilot,Validated source annotation contains only excluded classes: Repair.,Codex source-annotation and full-image review,2026-09-12
