sample_id,dataset_id,original_id,group_id,role,image_path,annotation_path,annotation_format,source_classes,canonical_classes,damage_state,is_external_test,group_method,independence_status,phase1_role,partition,isolation_group_id,role_adjustment,yolo_training,dinov2_reference_bank,sam2_development_candidate,highrpd_pretraining_candidate,dinov2_threshold_calibration,reliability_calibration,model_validation,china_heldout_test,uav_pdd_heldout_test,uapd_evaluation_candidate,poznan_evaluation,india_dashcam_stress_test,sam2_final_mask_test,pilot_eligible,canonical_empty_decision
uav_pdd2023::phash6_9399bd2dca57::lr_00501_bottom_right,uav_pdd2023,lr_00501_bottom_right,phash6_9399bd2dca57,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00501_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00501_bottom_right.xml,voc,Alligator crack|Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00501,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_93adcbd7dee8::lr_00014_bottom_left,uav_pdd2023,lr_00014_bottom_left,phash6_93adcbd7dee8,dino_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00014_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00014_bottom_left.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_calibration,internal_test,source_photo_00014,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_93b56596695c::r180_00016_bottom_right,uav_pdd2023,r180_00016_bottom_right,phash6_93b56596695c,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00016_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00016_bottom_right.xml,voc,Alligator crack|Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,calibration,source_photo_00016,protect_original_photo_neighbours_of_calibration,false,false,false,false,true,false,false,false,false,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_93f8ef663414::r180_00022_bottom_left,uav_pdd2023,r180_00022_bottom_left,phash6_93f8ef663414,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00022_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00022_bottom_left.xml,voc,Transverse crack,transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00022,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_940857899409::lr_00081_bottom_left,uav_pdd2023,lr_00081_bottom_left,phash6_940857899409,dino_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00081_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00081_bottom_left.xml,voc,Alligator crack|Longitudinal crack|Repair|Transverse crack,longitudinal_crack|transverse_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_calibration,internal_test,source_photo_00081,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9456f67d4caa::lr_00507_top_right,uav_pdd2023,lr_00507_top_right,phash6_9456f67d4caa,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00507_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00507_top_right.xml,voc,Oblique crack|Transverse crack,transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00507,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94618825124b::r180_00446_bottom_right,uav_pdd2023,r180_00446_bottom_right,phash6_94618825124b,dino_validation,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00446_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00446_bottom_right.xml,voc,Oblique crack|Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_validation,internal_test,source_photo_00446,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94a6a3e5b6af::tb_00405_top_left,uav_pdd2023,tb_00405_top_left,phash6_94a6a3e5b6af,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00405_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00405_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00405,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94b14cf6cfe3::tb_00088_top_left,uav_pdd2023,tb_00088_top_left,phash6_94b14cf6cfe3,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00088_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00088_top_left.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00088,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94e43d023c7c::r180_00063_bottom_left,uav_pdd2023,r180_00063_bottom_left,phash6_94e43d023c7c,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00063_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00063_bottom_left.xml,voc,Oblique crack|Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00063,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94f001e16bba::tb_00432_bottom_right,uav_pdd2023,tb_00432_bottom_right,phash6_94f001e16bba,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00432_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00432_bottom_right.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00432,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94f7079560aa::lr_00390_top_right,uav_pdd2023,lr_00390_top_right,phash6_94f7079560aa,reliability_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00390_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00390_top_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,reliability_calibration,internal_test,source_photo_00390,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_94fc38f4b0c9::lr_00526_top_left,uav_pdd2023,lr_00526_top_left,phash6_94fc38f4b0c9,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00526_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00526_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00526,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_950e0e2ab010::tb_00059_top_right,uav_pdd2023,tb_00059_top_right,phash6_950e0e2ab010,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00059_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00059_top_right.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00059,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95113cef6f89::tb_00518_bottom_left,uav_pdd2023,tb_00518_bottom_left,phash6_95113cef6f89,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00518_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00518_bottom_left.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00518,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95113cef6f89::tb_00519_top_left,uav_pdd2023,tb_00519_top_left,phash6_95113cef6f89,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00519_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00519_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00519,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9526fbb49727::tb_00386_top_left,uav_pdd2023,tb_00386_top_left,phash6_9526fbb49727,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00386_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00386_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00386,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9539c5f86c84::lr_00512_top_right,uav_pdd2023,lr_00512_top_right,phash6_9539c5f86c84,dino_reference,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00512_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00512_top_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_reference,calibration,source_photo_00512,protect_original_photo_neighbours_of_calibration,false,false,false,false,false,true,false,false,false,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95568f30a86b::lr_00065_top_left,uav_pdd2023,lr_00065_top_left,phash6_95568f30a86b,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00065_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00065_top_left.xml,voc,Oblique crack|Transverse crack,transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00065,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95639651dc90::lr_00418_top_right,uav_pdd2023,lr_00418_top_right,phash6_95639651dc90,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00418_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00418_top_right.xml,voc,Longitudinal crack|Oblique crack|Pothole|Transverse crack,longitudinal_crack|transverse_crack|pothole,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00418,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_956ac2e416ab::tb_00437_bottom_right,uav_pdd2023,tb_00437_bottom_right,phash6_956ac2e416ab,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00437_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00437_bottom_right.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00437,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_957d0677e85a::tb_00056_bottom_left,uav_pdd2023,tb_00056_bottom_left,phash6_957d0677e85a,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00056_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00056_bottom_left.xml,voc,Alligator crack|Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack|alligator_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00056,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95b295a0d2ae::lr_00039_bottom_right,uav_pdd2023,lr_00039_bottom_right,phash6_95b295a0d2ae,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00039_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00039_bottom_right.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00039,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_95ebb2b8accc::tb_00397_bottom_right,uav_pdd2023,tb_00397_bottom_right,phash6_95ebb2b8accc,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00397_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00397_bottom_right.xml,voc,Transverse crack,transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00397,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9622f9675252::tb_00008_top_right,uav_pdd2023,tb_00008_top_right,phash6_9622f9675252,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00008_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00008_top_right.xml,voc,Longitudinal crack,longitudinal_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00008,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9630be792059::lr_00066_bottom_right,uav_pdd2023,lr_00066_bottom_right,phash6_9630be792059,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00066_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00066_bottom_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00066,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_96376ff12ee8::r180_00033_top_left,uav_pdd2023,r180_00033_top_left,phash6_96376ff12ee8,dino_validation,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00033_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00033_top_left.xml,voc,Alligator crack|Longitudinal crack,longitudinal_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_validation,internal_test,source_photo_00033,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_964e17a8e397::lr_00442_top_right,uav_pdd2023,lr_00442_top_right,phash6_964e17a8e397,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00442_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00442_top_right.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00442,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9681606e78fc::r180_00467_bottom_right,uav_pdd2023,r180_00467_bottom_right,phash6_9681606e78fc,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00467_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00467_bottom_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00467,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_968f39314620::r180_00086_top_right,uav_pdd2023,r180_00086_top_right,phash6_968f39314620,dino_validation,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00086_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00086_top_right.xml,voc,Longitudinal crack|Repair,longitudinal_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_validation,internal_test,source_photo_00086,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_968f6c83205a::r180_00499_top_right,uav_pdd2023,r180_00499_top_right,phash6_968f6c83205a,dino_reference,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00499_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00499_top_right.xml,voc,,,annotation_empty_or_noncanonical,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_reference,internal_test,source_photo_00499,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_96d206801b5b::tb_00021_top_right,uav_pdd2023,tb_00021_top_right,phash6_96d206801b5b,reliability_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00021_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00021_top_right.xml,voc,Alligator crack|Longitudinal crack|Oblique crack,longitudinal_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,reliability_calibration,internal_test,source_photo_00021,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_96dbd915ba49::lr_00075_bottom_left,uav_pdd2023,lr_00075_bottom_left,phash6_96dbd915ba49,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00075_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00075_bottom_left.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00075,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_96f57a2bdae2::r180_00404_bottom_right,uav_pdd2023,r180_00404_bottom_right,phash6_96f57a2bdae2,sam2_development,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00404_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00404_bottom_right.xml,voc,Oblique crack|Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,sam2_development,train,source_photo_00404,valid_training_role_reuse_for_yolo,true,false,true,false,false,false,false,false,false,false,false,false,false,true,not_canonical_empty
uav_pdd2023::phash6_97274d245a43::tb_00428_bottom_right,uav_pdd2023,tb_00428_bottom_right,phash6_97274d245a43,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00428_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00428_bottom_right.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00428,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_97466e93eb63::tb_00474_top_left,uav_pdd2023,tb_00474_top_left,phash6_97466e93eb63,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/tb_00474_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/tb_00474_top_left.xml,voc,Transverse crack,transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00474,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_976552194630::r180_00029_top_left,uav_pdd2023,r180_00029_top_left,phash6_976552194630,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00029_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00029_top_left.xml,voc,Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00029,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_9788eea10d38::lr_00378_bottom_right,uav_pdd2023,lr_00378_bottom_right,phash6_9788eea10d38,dino_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00378_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00378_bottom_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_calibration,internal_test,source_photo_00378,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_97ad728ca2db::r180_00374_top_right,uav_pdd2023,r180_00374_top_right,phash6_97ad728ca2db,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00374_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00374_top_right.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00374,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_97bfda992add::lr_00441_top_left,uav_pdd2023,lr_00441_top_left,phash6_97bfda992add,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00441_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00441_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00441,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_97fc117ed78b::r180_00069_top_right,uav_pdd2023,r180_00069_top_right,phash6_97fc117ed78b,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00069_top_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00069_top_right.xml,voc,Alligator crack|Oblique crack|Transverse crack,transverse_crack|alligator_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00069,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_98148c91ef43::lr_00021_bottom_right,uav_pdd2023,lr_00021_bottom_right,phash6_98148c91ef43,dino_validation,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00021_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00021_bottom_right.xml,voc,Alligator crack|Longitudinal crack|Transverse crack,longitudinal_crack|transverse_crack|alligator_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_validation,internal_test,source_photo_00021,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_981497fadf59::lr_00008_bottom_left,uav_pdd2023,lr_00008_bottom_left,phash6_981497fadf59,uav_pdd_source_heldout_evaluation,data/external_uav/uav_pdd2023/extracted/JPEGImages/lr_00008_bottom_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/lr_00008_bottom_left.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,true,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,uav_pdd_source_heldout_evaluation,internal_test,source_photo_00008,none,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_983d800043fa::r180_00526_top_left,uav_pdd2023,r180_00526_top_left,phash6_983d800043fa,yolo_train,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00526_top_left.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00526_top_left.xml,voc,Transverse crack,transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,yolo_train,internal_test,source_photo_00526,protect_original_photo_neighbours_of_uav_pdd_test,false,false,false,false,false,false,false,false,true,false,false,false,false,false,not_canonical_empty
uav_pdd2023::phash6_984c29fdd748::r180_00089_bottom_right,uav_pdd2023,r180_00089_bottom_right,phash6_984c29fdd748,dino_calibration,data/external_uav/uav_pdd2023/extracted/JPEGImages/r180_00089_bottom_right.jpg,data/external_uav/uav_pdd2023/extracted/Annotations/r180_00089_bottom_right.xml,voc,Longitudinal crack|Oblique crack|Transverse crack,longitudinal_crack|transverse_crack,damaged,false,official_split_then_pHash<=6_connected_component,official_split_preserved; spatial_independence_unverified,dino_calibration,calibration,source_photo_00089,none,false,false,false,false,true,false,false,false,false,false,false,false,false,false,not_canonical_empty
