segment_id,day,image_id,current_severity,scenario,days_ahead,rainfall_level,traffic_level,temperature,water_exposure,predicted_future_severity,predicted_change,model_name,forecast_label
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.056,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.045,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.045,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.045,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0557,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0557,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,8,SEG_003_day_08,0.2443,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0557,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0371,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0566,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0566,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0566,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0456,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0456,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0456,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,9,SEG_003_day_09,0.2437,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0563,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.2808,0.0349,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3003,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.2893,0.0434,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_003,10,SEG_003_day_10,0.2459,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3,0.0541,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,1,SEG_004_day_01,0.0,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,2,SEG_004_day_02,0.0,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.0345,0.0345,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.0544,0.0544,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.0432,0.0432,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,3,SEG_004_day_03,0.0,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.0526,0.0526,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.3057,-0.0093,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.3252,0.0102,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.3252,0.0102,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.3252,0.0102,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.3143,-0.0007,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.3143,-0.0007,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.3143,-0.0007,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.3249,0.0099,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.3249,0.0099,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,4,SEG_004_day_04,0.315,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.3249,0.0099,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.7446,0.0144,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.7645,0.0343,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.7645,0.0343,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.7645,0.0343,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.7536,0.0234,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.7536,0.0234,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.7536,0.0234,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.7614,0.0312,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.7614,0.0312,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,5,SEG_004_day_05,0.7302,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.7614,0.0312,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.6213,-0.0399,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.6412,-0.02,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.6412,-0.02,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HEAVY_TRAFFIC,90,2.7376,784.0,6.3965,0.5663,0.6412,-0.02,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HIGH_HEAT,30,2.7376,346.0,21.4915,0.5663,0.6311,-0.0301,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HIGH_HEAT,60,2.7376,346.0,21.4915,0.5663,0.6311,-0.0301,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,HIGH_HEAT,90,2.7376,346.0,21.4915,0.5663,0.6311,-0.0301,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,WET_EXPOSURE,30,2.7376,346.0,6.3965,0.6876,0.6381,-0.0231,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,WET_EXPOSURE,60,2.7376,346.0,6.3965,0.6876,0.6381,-0.0231,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,6,SEG_004_day_06,0.6612,WET_EXPOSURE,90,2.7376,346.0,6.3965,0.6876,0.6381,-0.0231,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,NORMAL,30,2.7376,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,NORMAL,60,2.7376,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,NORMAL,90,2.7376,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_RAIN,30,3.769,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_RAIN,60,3.769,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_RAIN,90,3.769,346.0,6.3965,0.5663,0.7892,-0.0242,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_TRAFFIC,30,2.7376,784.0,6.3965,0.5663,0.8092,-0.0042,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
SEG_004,7,SEG_004_day_07,0.8134,HEAVY_TRAFFIC,60,2.7376,784.0,6.3965,0.5663,0.8092,-0.0042,roadsentinel_xgb_v2_ltpp_scenario,MODEL-BASED FORECAST
